Case,Objective_architecture,Lexicographic_epsilon_policy,Lexicographic_absolute_epsilon_kWh,Lexicographic_absolute_epsilon_Wh,Stage2_PV_curtailment_kWh,Stage2_BESS_throughput_kWh,Stage2_equivalent_full_cycles,Curtailment_and_discharge_overlap_intervals,Curtailment_and_discharge_overlap_hours,Terminal_SOC_pu,Minimum_SOC_pu,Maximum_SOC_pu,Maximum_absolute_phase_BESS_Q_kvar,Maximum_central_bus_voltage_pu,Minimum_central_bus_voltage_pu,Maximum_feeder_phase_current_A,Peak_feeder_import_kW,Peak_feeder_export_kW,Feeder_import_energy_kWh,Feeder_export_energy_kWh,Gross_load_energy_kWh,Feeder_monitor_sign_factor,Feeder_sign_rule
Case_C_balanced,One-stage weighted PV-curtailment and BESS-throughput objective,not_applicable_one_stage,0.0,0.0,70.71473802338112,1567.3750330873168,0.7836875165436584,11,5.5,0.5516444868324571,0.18959279611175317,0.9734252639128731,22.749224452873026,1.100011629663684,1.0361814371239952,136.74249267578125,58.28617191314697,63.16372299194336,80.43710532784462,733.7966797463596,748.6474000000001,1.0,Terminal 1 at secondary: positive import; negative export. Fixed topology sign.
