case_name,scenario_id,PV_architecture,BESS_enabled,size_label,control_mode,BESS_energy_kWh,BESS_power_kW,BESS_C_rate,Objective_mode,solver_status,termination_condition,objective_value_solver_raw_W_sum,objective_value_normalized,objective_power_base_W,objective_value,objective_value_raw_W_sum,initial_objective_raw_W_sum,objective_improvement_fraction,PV_available_energy_kWh,PV_curtailment_fraction,BESS_SOC_swing_pu,dead_BESS_rejection_guard_passed,Battery_throughput_penalty,Night_only_discharge_gate_enabled,Night_PV_to_demand_ratio_threshold,Net_injection_smoothing_penalty,Objective_equation,Time_sim_interval_minutes,Number_of_time_steps,delta_t_hours_from_time_grid,Cold_start,Warm_started_from_Case_C,Manual_initialization_in_main_script,Forced_no_discharge_time_min,PV_command_energy_kWh,PV_curtailment_energy_kWh,PV_curtailment_percent,PV_whole_horizon_curtailment_fraction_guard,PV_max_single_interval_curtailment_fraction,PV_max_single_interval_time_min,PV_curtailment_reporting_interval_h,BESS_charge_energy_kWh,BESS_discharge_energy_kWh,BESS_throughput_kWh,BESS_equivalent_full_cycles_over_horizon,BESS_cycle_limit_enabled,BESS_cycle_limit_over_horizon,BESS_cycle_limit_margin,BESS_SOC_min_observed,BESS_SOC_max_observed,BESS_DOD_observed_pu,BESS_initial_SOC,BESS_last_state_SOC,BESS_terminal_SOC_target,BESS_terminal_SOC_estimate,BESS_terminal_SOC_error,BESS_max_exclusivity_product_pu2,BESS_cross_phase_opposite_direction_interval_count,BESS_SOC_balance_max_abs_error_pu,Voltage_violation_rows_OPF_or_DSS,Max_voltage_violation_pu_OPF_or_DSS,Total_voltage_violation_pu_OPF_or_DSS,Max_OPF_network_voltage_range_pu,Max_DSS_network_voltage_range_pu,Max_OPF_VUF2_percent,Max_DSS_VUF2_percent,Max_OPF_VUF0_percent,Max_DSS_VUF0_percent,OPF_total_line_losses_kWh,Max_OPF_line_loading_percent,Max_DSS_line_loading_percent
Case_D_per_phase,D,central,True,E1000kWh_P250kW,per_phase,1000.0,250.0,0.25,one_stage_weighted_power_sum,ok,optimal,97779.47005030377,0.41433680292515274,235990.30875364214,97779.47232494525,97779.47232494525,141742.9513467205,0.3101634393718578,1750.272607407957,0.0278455417291251,0.7624999657221072,True,0.0001,True,1e-06,0.0,sum_t[(PV_available-PV_command)+1e-3*|Q_PV|] + 0.0001*sum_t(P_BESS_charge+P_BESS_discharge),30,48,0.5,False,True,True,,1701.5353196225303,48.737288926922865,2.7845541729125105,0.0278455417291251,0.9970121564658089,300,0.5,847.222299581697,677.2500536612678,1524.4723532429648,0.7622361766214824,True,1.0,0.23776382337851765,0.18701633127002631,0.9495162969921336,0.7624999657221072,0.5,0.5519773795572388,0.5,0.5100000099998981,0.01000000999989814,1.999558796224468e-08,14,4.440892098500626e-16,38,5.550994162550893e-06,4.2205115442728314e-05,0.03578963297028204,0.0357864489211539,0.579366202536312,0.5793806393729535,1.3255490437335107,1.3255829733072755,34.73428570750364,100.00000050430704,100.01829513395676
