Time_sample,Time_h,Feeder_line,DSS_P_A_kW_raw,DSS_P_B_kW_raw,DSS_P_C_kW_raw,DSS_Q_A_kvar_raw,DSS_Q_B_kvar_raw,DSS_Q_C_kvar_raw,DSS_I_A_A,DSS_I_B_A,DSS_I_C_A,DSS_P_total_kW_raw,DSS_Q_total_kvar_raw,Feeder_P_A_kW_import_positive,Feeder_Q_A_kvar_import_positive,Feeder_P_B_kW_import_positive,Feeder_Q_B_kvar_import_positive,Feeder_P_C_kW_import_positive,Feeder_Q_C_kvar_import_positive,Feeder_P_total_kW_import_positive,Feeder_Q_total_kvar_import_positive,Feeder_import_kW,Feeder_export_kW
30,0.5,feeder2_line1,-17.3336124420166,-21.29810333251953,-18.309860229492188,2.5566952228546143,3.1246964931488037,1.5923550128936768,70.5564193725586,86.67851257324219,73.99767303466797,-56.94157600402832,7.273746728897095,-17.3336124420166,2.5566952228546143,-21.29810333251953,3.1246964931488037,-18.309860229492188,1.5923550128936768,-56.94157600402832,7.273746728897095,0.0,56.94157600402832
60,1.0,feeder2_line1,-19.560035705566406,-21.3877010345459,-20.220043182373047,3.051621913909912,1.9938336610794067,0.9877872467041016,79.7188720703125,86.48005676269531,81.49434661865234,-61.16777992248535,6.03324282169342,-19.560035705566406,3.051621913909912,-21.3877010345459,1.9938336610794067,-20.220043182373047,0.9877872467041016,-61.16777992248535,6.03324282169342,0.0,61.16777992248535
90,1.5,feeder2_line1,-19.64653968811035,-21.11416244506836,-21.89786148071289,1.3042826652526855,3.0491435527801514,2.4562747478485107,79.26803588867188,85.90138244628906,88.71781921386719,-62.6585636138916,6.809700965881348,-19.64653968811035,1.3042826652526855,-21.11416244506836,3.0491435527801514,-21.89786148071289,2.4562747478485107,-62.6585636138916,6.809700965881348,0.0,62.6585636138916
120,2.0,feeder2_line1,-19.479633331298828,-22.253387451171875,-20.325037002563477,3.1344759464263916,2.6955974102020264,2.2884209156036377,79.45250701904297,90.25321960449219,82.35224151611328,-62.05805778503418,8.118494272232056,-19.479633331298828,3.1344759464263916,-22.253387451171875,2.6955974102020264,-20.325037002563477,2.2884209156036377,-62.05805778503418,8.118494272232056,0.0,62.05805778503418
150,2.5,feeder2_line1,-19.66893768310547,-22.110200881958008,-21.79540252685547,2.215790033340454,3.2813591957092285,2.1502270698547363,79.6955337524414,90.0049819946289,88.17478942871094,-63.574541091918945,7.647376298904419,-19.66893768310547,2.215790033340454,-22.110200881958008,3.2813591957092285,-21.79540252685547,2.1502270698547363,-63.574541091918945,7.647376298904419,0.0,63.574541091918945
180,3.0,feeder2_line1,-19.597766876220703,-21.17738151550293,-22.23381233215332,1.624997854232788,3.6004645824432373,2.6288793087005615,79.17219543457031,86.50439453125,90.1422348022461,-63.00896072387695,7.854341745376587,-19.597766876220703,1.624997854232788,-21.17738151550293,3.6004645824432373,-22.23381233215332,2.6288793087005615,-63.00896072387695,7.854341745376587,0.0,63.00896072387695
210,3.5,feeder2_line1,-19.26836585998535,-20.57671546936035,-20.486570358276367,2.0291192531585693,3.830195188522339,3.726902723312378,78.00975799560547,84.28981018066406,83.85650634765625,-60.33165168762207,9.586217164993286,-19.26836585998535,2.0291192531585693,-20.57671546936035,3.830195188522339,-20.486570358276367,3.726902723312378,-60.33165168762207,9.586217164993286,0.0,60.33165168762207
240,4.0,feeder2_line1,4.2287917137146,3.136444330215454,3.2002739906311035,24.60758399963379,26.32952308654785,26.258197784423828,100.95370483398438,107.2330551147461,106.97669982910156,10.565510034561157,77.19530487060547,4.2287917137146,24.60758399963379,3.136444330215454,26.32952308654785,3.2002739906311035,26.258197784423828,10.565510034561157,77.19530487060547,10.565510034561157,0.0
270,4.5,feeder2_line1,2.4867947101593018,0.32459136843681335,-1.0506714582443237,25.099424362182617,26.034587860107422,24.061887741088867,101.98146057128906,105.27986145019531,97.354248046875,1.7607146203517914,75.1958999633789,2.4867947101593018,25.099424362182617,0.32459136843681335,26.034587860107422,-1.0506714582443237,24.061887741088867,1.7607146203517914,75.1958999633789,1.7607146203517914,0.0
300,5.0,feeder2_line1,-1.603592872619629,-4.298711776733398,-3.983607530593872,24.837886810302734,24.881431579589844,24.925031661987305,100.61673736572266,102.06411743164062,102.03089904785156,-9.8859121799469,74.64435005187988,-1.603592872619629,24.837886810302734,-4.298711776733398,24.881431579589844,-3.983607530593872,24.925031661987305,-9.8859121799469,74.64435005187988,0.0,9.8859121799469
