Case,Objective_architecture,Lexicographic_epsilon_policy,Lexicographic_absolute_epsilon_kWh,Lexicographic_absolute_epsilon_Wh,Stage2_PV_curtailment_kWh,Stage2_BESS_throughput_kWh,Stage2_equivalent_full_cycles,Curtailment_and_discharge_overlap_intervals,Curtailment_and_discharge_overlap_hours,Terminal_SOC_pu,Minimum_SOC_pu,Maximum_SOC_pu,Maximum_absolute_phase_BESS_Q_kvar,Maximum_central_bus_voltage_pu,Minimum_central_bus_voltage_pu,Maximum_feeder_phase_current_A,Peak_feeder_import_kW,Peak_feeder_export_kW,Feeder_import_energy_kWh,Feeder_export_energy_kWh,Gross_load_energy_kWh,Feeder_monitor_sign_factor,Feeder_sign_rule
Case_D_per_phase,One-stage weighted PV-curtailment and BESS-throughput objective,not_applicable_one_stage,0.0,0.0,48.73728892405676,1524.4723532490855,0.7622361766245427,11,5.5,0.5519773795578945,0.18705849878261033,0.949558464506334,23.226192390581396,1.1000055509941626,1.0376064226192512,138.32199096679688,58.40411186218262,63.574541091918945,83.97461764514446,762.2808586768806,748.6474000000001,1.0,Terminal 1 at secondary: positive import; negative export. Fixed topology sign.
