Time_sample,Time_h,OPF_network_voltage_range_pu,DSS_network_voltage_range_pu,Max_OPF_VUF2_percent,Max_OPF_VUF0_percent,Max_DSS_VUF2_percent,Max_DSS_VUF0_percent
960,16.0,0.0369569360575559,0.03694331223252911,0.3844407346755605,1.133994530522125,0.3842909489235906,1.133189784568294
990,16.5,0.03764349157301616,0.03764328424239327,0.31884127636736526,1.6188289691100972,0.3188282176963651,1.6186210755466655
1020,17.0,0.022043902763916767,0.022037753841618102,0.21557385921239114,0.5574117595663792,0.2155265555467039,0.5570974338396042
1050,17.5,0.029001346295776997,0.029005032345315707,0.3571465484211118,0.9810457847575772,0.35720103114507595,0.9812953653763261
1080,18.0,0.04449429199233301,0.044490046515583526,0.43996576095387724,1.6948005612048673,0.43997549830103583,1.6947014036966819
1110,18.5,0.02518579145426214,0.02519542444039291,0.2994878925457335,0.49299120021915593,0.29953503064226006,0.4933759417985693
1140,19.0,0.016403631860417933,0.01639826819333212,0.06618347334132624,0.5969492723049739,0.06604761422240421,0.5962647167853499
1170,19.5,0.02361258683986378,0.02360902384035124,0.18147097193119546,0.8169479540799752,0.18151106352947446,0.8165129288771318
1200,20.0,0.030699652315274273,0.030692193499920473,0.15889582365092808,0.6412376228218438,0.15867962779177275,0.6420461235382393
1230,20.5,0.03458495701388764,0.03458683670564522,0.18677441801432115,0.8527902451631382,0.1867028753299705,0.8530678197397711
1260,21.0,0.022245468775101918,0.022237953500849006,0.05033092233862769,0.24268461743337497,0.050300760604863,0.242191760121641
1290,21.5,0.02756751868428675,0.02755579824446963,0.20546176192597557,0.7768755687650322,0.20534008012810884,0.7762767553159746
1320,22.0,0.023354678431822595,0.023366405639461796,0.26835786697062897,0.6238060841508192,0.26844116264880763,0.6240453716974919
1350,22.5,0.021797124817902747,0.021791898088483697,0.04795245139211949,0.24947559559281313,0.0478955509516037,0.2491630850125325
1380,23.0,0.03157492583617194,0.03157393094296701,0.2469130286352683,1.054030945459855,0.24679281466076092,1.0536659998833613
1410,23.5,0.02488044992205074,0.024873519245748987,0.11990395594037234,0.5062776277450238,0.11988302265039066,0.5056859911062513
1440,24.0,0.023401474299777014,0.02338622738790086,0.1142055567242597,0.5422293401968092,0.11409627891615884,0.541740182713038
