Time_sample,Time_h,PV_architecture,CentralSolar_Available_P_W,CentralSolar_P_command_W,CentralSolar_Q_command_var,BESS_P_net_A_W,BESS_P_net_B_W,BESS_P_net_C_W,BESS_P_net_total_W,NetCentral_P_injection_A_W,NetCentral_P_injection_B_W,NetCentral_P_injection_C_W,NetCentral_P_injection_total_W,BESS_SOC_pu
330,5.5,central,16214.672980009611,16214.673080003588,1.1482925871776236e-07,3.014115601060267e-09,3.014115601060267e-09,3.014115601060267e-09,9.042346803180801e-09,5404.891026670876,5404.891026670876,5404.891026670876,16214.67308001263,0.1895927961124749
360,6.0,central,32040.626329922346,32040.626429916323,1.0272070720942184e-07,3.014116129555463e-09,3.014116129555463e-09,3.014116129555463e-09,9.04234838866639e-09,10680.208809975122,10680.208809975122,10680.208809975122,32040.626429925367,0.18959279611246965
390,6.5,central,67541.17105030791,67541.17115030189,-1.9733537796399063e-09,3.0141180127893316e-09,3.0141180127893316e-09,3.0141180127893316e-09,9.042354038367995e-09,22513.723716770313,22513.723716770313,22513.723716770313,67541.17115031093,0.1895927961124644
420,7.0,central,81235.98201122369,81235.93010081699,-1.2881480655257133e-07,-2670.354050711409,-2670.354050711409,-2670.354050711409,-8011.062152134227,24408.289316227587,24408.289316227587,24408.289316227587,73224.86794868276,0.1895927961124592
450,7.5,central,139783.09169335256,139783.08553738313,8.409065539163738e-09,-22201.027070203338,-22201.027070203338,-22201.027070203338,-66603.08121061002,24393.334775591036,24393.334775591036,24393.334775591036,73180.00432677311,0.19319775761096095
480,8.0,central,137806.99617541744,137806.989761924,-9.995377370913664e-08,-21323.264019539525,-21323.264019539525,-21323.264019539525,-63969.79205861858,24612.39923443514,24612.39923443514,24612.39923443514,73837.19770330541,0.22316914217468145
510,8.5,central,157786.37576376746,157786.3708342539,-3.195130719464811e-08,-27614.793601960362,-27614.793601960362,-27614.793601960362,-82844.38080588108,24980.663342790936,24980.663342790936,24980.663342790936,74941.99002837282,0.25195554653845637
540,9.0,central,172443.48122961321,172443.47705796146,4.1746585038752035e-08,-32514.12105316974,-32514.12105316974,-32514.12105316974,-97542.36315950922,24967.037966150743,24967.037966150743,24967.037966150743,74901.11389845224,0.2892355163084265
570,9.5,central,185006.28302110874,185006.27942190378,-4.12545681889581e-08,-37545.64180127864,-37545.64180127864,-37545.64180127864,-112636.92540383592,24123.118006022618,24123.118006022618,24123.118006022618,72369.35401806785,0.33312957837751983
600,10.0,central,119416.07162306807,119416.06328603365,7.980051594601206e-08,-16461.81462255602,-16461.81462255602,-16461.81462255602,-49385.44386766806,23343.539806121866,23343.539806121866,23343.539806121866,70030.61941836559,0.3838161936378339
630,10.5,central,229745.74207171457,229745.7394786857,-1.652148464619908e-07,-51573.55559496479,-51573.55559496479,-51573.55559496479,-154720.66678489436,25008.357564597107,25008.357564597107,25008.357564597107,75025.07269379133,0.4060396407065601
660,11.0,central,235990.30875364214,235990.30627508156,1.6535891797798772e-07,-53863.02887270748,-53863.02887270748,-53863.02887270748,-161589.08661812244,24800.406552319706,24800.406552319706,24800.406552319706,74401.21965695912,0.47566393990697287
690,11.5,central,232588.44417352724,232588.4416340147,-2.3004495774334833e-07,-52619.21553175594,-52619.21553175594,-52619.21553175594,-157857.6465952678,24910.26501291564,24910.26501291564,24910.26501291564,74730.7950387469,0.5483790280685854
720,12.0,central,137662.54700039705,137662.5404312531,2.0860247157213282e-07,-20825.601854558226,-20825.601854558226,-20825.601854558226,-62476.80556367468,25061.91162252614,25061.91162252614,25061.91162252614,75185.7348675784,0.619414968200613
750,12.5,central,86507.1933071255,86507.15907256314,-9.021496087956712e-08,-4045.1290305367165,-4045.1290305367165,-4045.1290305367165,-12135.38709161015,24790.590660317663,24790.590660317663,24790.590660317663,74371.771980953,0.6475295285923744
780,13.0,central,63436.07803724001,63436.078137233984,1.6314277439275067e-08,3.0141185133377343e-09,3.0141185133377343e-09,3.0141185133377343e-09,9.042355540013203e-09,21145.359379081012,21145.359379081012,21145.359379081012,63436.07813724303,0.6529904419109912
810,13.5,central,220843.12489531777,220843.12222098053,-3.799154222559867e-08,-50062.07197136229,-50062.07197136229,-50062.07197136229,-150186.21591408688,23552.302102297886,23552.302102297886,23552.302102297886,70656.90630689365,0.6529904419109835
840,14.0,central,219014.5041579911,219014.50141442433,1.2742249634699945e-08,-48843.258262852134,-48843.258262852134,-48843.258262852134,-146529.7747885564,24161.575541955972,24161.575541955972,24161.575541955972,72484.72662586794,0.7205742381937853
870,14.5,central,209104.784648659,209104.78177975927,7.742965800169163e-08,-46781.32391259996,-46781.32391259996,-46781.32391259996,-140343.97173779987,22920.27001398647,22920.27001398647,22920.27001398647,68760.8100419594,0.7865126359481743
900,15.0,central,169589.67598894524,169589.67168537667,-2.0148737031913938e-07,-31540.101293816446,-31540.101293816446,-31540.101293816446,-94620.30388144933,24989.789267975775,24989.789267975775,24989.789267975775,74969.36780392734,0.8496674222900354
930,15.5,central,108386.17806758464,108386.16561606363,1.601507476415342e-07,-11065.494898600336,-11065.494898600336,-11065.494898600336,-33196.48469580101,25063.226973420875,25063.226973420875,25063.226973420875,75189.68092026262,0.8922465576422274
960,16.0,central,167971.81180257935,167971.80758957987,-9.581477874125847e-09,-32202.415515425168,-32202.415515425168,-32202.415515425168,-96607.2465462755,23788.18701443479,23788.18701443479,23788.18701443479,71364.56104330436,0.9071849717806929
990,16.5,central,124580.44620067778,124580.4380650856,-8.396750560332434e-08,-16864.470490470507,-16864.470490470507,-16864.470490470507,-50593.41147141152,24662.34219789136,24662.34219789136,24662.34219789136,73987.02659367409,0.9506582313607363
1020,17.0,central,58867.659044205095,33557.84974851231,-1.7213198907319244e-07,13657.567442985079,13657.567442985079,13657.567442985079,40972.70232895524,24843.51735915585,24843.51735915585,24843.51735915585,74530.55207746755,0.9734252639149371
1050,17.5,central,21386.15526279812,-9.643867340327814e-09,-4.785469394145772e-09,21386.155362816247,21386.155362816247,21386.155362816247,64158.46608844874,21386.15536281303,21386.15536281303,21386.15536281303,64158.4660884391,0.9506626482896642
1080,18.0,central,35726.29562474032,9971.327071247615,-1.7129570153351845e-08,20764.0053616411,20764.0053616411,20764.0053616411,62292.01608492329,24087.78105205697,24087.78105205697,24087.78105205697,72263.34315617091,0.9150190560183067
1110,18.5,central,34880.48921037201,891.1415949674671,-1.9932112643321386e-07,24435.891033253745,24435.891033253745,24435.891033253745,73307.67309976123,24732.938231576234,24732.938231576234,24732.938231576234,74198.8146947287,0.8804123782974136
1140,19.0,central,14676.355200650205,-9.643864799152739e-09,-1.0993139041544199e-10,14676.355300668321,14676.355300668321,14676.355300668321,44029.065902004964,14676.355300665107,14676.355300665107,14676.355300665107,44029.065901995324,0.8396858914421199
1170,19.5,central,6556.644238336597,-9.643864442784375e-09,1.1422861509852247e-07,6556.644303921127,6556.644303921127,6556.644303921127,19669.932911763382,6556.644303917912,6556.644303917912,6556.644303917912,19669.932911753738,0.8152252992743418
1200,20.0,central,1478.7101336823926,-9.643865463659979e-09,2.0763287741054593e-07,1478.7101484875393,1478.7101484875393,1478.7101484875393,4436.130445462618,1478.7101484843247,1478.7101484843247,1478.7101484843247,4436.130445452974,0.8042975587678095
1230,20.5,central,513.8621598622417,-9.643866771096222e-09,1.6421997052453984e-07,513.8621650189099,513.8621650189099,513.8621650189099,1541.5864950567297,513.8621650156953,513.8621650156953,513.8621650156953,1541.586495047086,0.8018330418536667
1260,21.0,central,0.0,-3.044254699699671e-16,-4.143336863340495e-08,25064.680945555116,25064.680945555116,25064.680945555116,75194.04283666535,25064.680945555116,25064.680945555116,25064.680945555116,75194.04283666535,0.8009766049119714
1290,21.5,central,0.0,-3.0044969303448e-16,4.656342319492525e-08,24772.57587424571,24772.57587424571,24772.57587424571,74317.72762273713,24772.57587424571,24772.57587424571,24772.57587424571,74317.72762273713,0.759202134914662
1320,22.0,central,0.0,-3.052488429420044e-16,-2.8972493462488583e-07,25080.245856298025,25080.245856298025,25080.245856298025,75240.73756889408,25080.245856298025,25080.245856298025,25080.245856298025,75240.73756889408,0.7179145066821772
1350,22.5,central,0.0,-3.082480251397318e-16,1.1933434757434937e-07,25001.005459463326,25001.005459463326,25001.005459463326,75003.01637838998,25001.005459463326,25001.005459463326,25001.005459463326,75003.01637838998,0.6761140951680522
1380,23.0,central,0.0,-2.9983374624902265e-16,-1.2870240580976633e-07,24712.689090769396,24712.689090769396,24712.689090769396,74138.0672723082,24712.689090769396,24712.689090769396,24712.689090769396,74138.0672723082,0.6344457509764262
1410,23.5,central,0.0,-3.0263776735991046e-16,-1.2767027384646174e-07,24968.067270890133,24968.067270890133,24968.067270890133,74904.20181267039,24968.067270890133,24968.067270890133,24968.067270890133,74904.20181267039,0.593257934045434
1440,24.0,central,0.0,-3.03367785556396e-16,2.785443638185312e-08,24986.685043348618,24986.685043348618,24986.685043348618,74960.05513004586,24986.685043348618,24986.685043348618,24986.685043348618,74960.05513004586,0.5516444868324426
