case_name,scenario_id,PV_architecture,BESS_enabled,size_label,control_mode,BESS_energy_kWh,BESS_power_kW,BESS_C_rate,Objective_mode,solver_status,termination_condition,objective_value_solver_raw_W_sum,objective_value_normalized,objective_power_base_W,objective_value,objective_value_raw_W_sum,initial_objective_raw_W_sum,objective_improvement_fraction,PV_available_energy_kWh,PV_curtailment_fraction,BESS_SOC_swing_pu,dead_BESS_rejection_guard_passed,Battery_throughput_penalty,Night_only_discharge_gate_enabled,Night_PV_to_demand_ratio_threshold,Net_injection_smoothing_penalty,Objective_equation,Time_sim_interval_minutes,Number_of_time_steps,delta_t_hours_from_time_grid,Cold_start,Warm_started_from_Case_C,Manual_initialization_in_main_script,Forced_no_discharge_time_min,PV_command_energy_kWh,PV_curtailment_energy_kWh,PV_curtailment_percent,PV_whole_horizon_curtailment_fraction_guard,PV_max_single_interval_curtailment_fraction,PV_max_single_interval_time_min,PV_curtailment_reporting_interval_h,BESS_charge_energy_kWh,BESS_discharge_energy_kWh,BESS_throughput_kWh,BESS_equivalent_full_cycles_over_horizon,BESS_cycle_limit_enabled,BESS_cycle_limit_over_horizon,BESS_cycle_limit_margin,BESS_SOC_min_observed,BESS_SOC_max_observed,BESS_DOD_observed_pu,BESS_initial_SOC,BESS_last_state_SOC,BESS_terminal_SOC_target,BESS_terminal_SOC_estimate,BESS_terminal_SOC_error,BESS_max_exclusivity_product_pu2,BESS_cross_phase_opposite_direction_interval_count,BESS_SOC_balance_max_abs_error_pu,Voltage_violation_rows_OPF_or_DSS,Max_voltage_violation_pu_OPF_or_DSS,Total_voltage_violation_pu_OPF_or_DSS,Max_OPF_network_voltage_range_pu,Max_DSS_network_voltage_range_pu,Max_OPF_VUF2_percent,Max_DSS_VUF2_percent,Max_OPF_VUF0_percent,Max_DSS_VUF0_percent,OPF_total_line_losses_kWh,Max_OPF_line_loading_percent,Max_DSS_line_loading_percent
Case_D_per_phase,D,central,True,E1000kWh_P250kW,per_phase,1000.0,250.0,0.25,one_stage_weighted_power_sum,ok,optimal,97779.47129222096,0.41433680818772983,235990.30875364214,97779.47266007877,97779.47266007877,141742.9508810702,0.3101634283438681,1750.272607407957,0.02784554182438414,0.7624999656265004,True,0.0001,True,1e-06,0.0,sum_t[(PV_available-PV_command)+1e-3*|Q_PV|] + 0.0001*sum_t(P_BESS_charge+P_BESS_discharge),30,48,0.5,False,True,True,,1701.5353191471875,48.737289093652144,2.7845541824384137,0.02784554182438414,0.997491076494837,1140,0.5,847.2222994174859,677.2500535312888,1524.4723529487746,0.7622361764743874,True,1.0,0.23776382352561265,0.1870551862133298,0.9495551518398302,0.7624999656265004,0.5,0.5519773795291562,0.5,0.5100000099965276,0.010000009996527615,1.9831557943172043e-08,48,1.1102230246251565e-16,38,5.550994162550893e-06,4.219996887244726e-05,0.037449899117540486,0.03744678464287121,0.5545277090369745,0.5545596932015378,1.4299397946630277,1.4299817365670386,34.744765801703466,100.0000004768786,100.01829513395676
