CentralBESS_sizing_mode,CentralSolar_peak_available_W,CentralSolar_available_energy_Wh_over_horizon,CentralBESS_bus,CentralBESS_E_rating_Wh,CentralBESS_P_ch_max_W,CentralBESS_P_dis_max_W,CentralBESS_Q_max_var,CentralBESS_eta_ch,CentralBESS_eta_dis,CentralBESS_SOC_init,CentralBESS_SOC_min,CentralBESS_SOC_max,CentralBESS_SOC_final,CentralBESS_per_phase_power_limit_fraction,CentralBESS_per_phase_q_limit_fraction,Objective_mode,Battery_throughput_penalty,Net_injection_smoothing_penalty,Objective_equation,CentralBESS_use_binary_mode,CentralBESS_enforce_night_only_discharge,CentralBESS_night_pv_to_demand_ratio_threshold,Main_fairness_note
user_defined,235990.30875364214,1750272.6074079568,feeder2_1818,1000000.0,250000.0,250000.0,250000.0,0.9,0.9,0.5,0.1,1.0,0.5,0.3333333333333333,0.3333333333333333,one_stage_weighted_power_sum,0.0001,0.0,sum_t[(PV_available-PV_command)+1e-3*|Q_PV|] + 1e-4*sum_t(BESS_charge+BESS_discharge),False,True,1e-06,Same total BESS kW/kWh/SOC/bus/objective in balanced and per-phase cases; only phase-control freedom changes.
