Time_sample,Time_h,PV_architecture,PV_available_P_W,PV_command_P_W,PV_Q_command_var,PV_curtailment_W,CentralSolar_Available_P_W,CentralSolar_P_command_W,CentralSolar_Q_command_var,CentralSolar_P_curtailment_W
1110,18.5,central,34880.48921037201,2268.1122761935426,-3.3292946924049025e-05,32612.37693417847,34880.48921037201,2268.1122761935426,-3.3292946924049025e-05,32612.37693417847
1140,19.0,central,14676.355200650205,9.164023340228797e-08,1.419409037675158e-06,14676.355200558564,14676.355200650205,9.164023340228797e-08,1.419409037675158e-06,14676.355200558564
1170,19.5,central,6556.644238336597,9.164023401217795e-08,-3.2148709116086994e-06,6556.644238244956,6556.644238336597,9.164023401217795e-08,-3.2148709116086994e-06,6556.644238244956
1200,20.0,central,1478.7101336823926,9.16402346793227e-08,6.028825872743393e-06,1478.7101335907523,1478.7101336823926,9.16402346793227e-08,6.028825872743393e-06,1478.7101335907523
1230,20.5,central,513.8621598622417,9.164023565470866e-08,-9.113168678358355e-07,513.8621597706015,513.8621598622417,9.164023565470866e-08,-9.113168678358355e-07,513.8621597706015
1260,21.0,central,0.0,1.3635547182925227e-16,0.00023508968996481788,0.0,0.0,1.3635547182925227e-16,0.00023508968996481788,0.0
1290,21.5,central,0.0,1.3658471244242655e-16,-8.495574581291149e-06,0.0,0.0,1.3658471244242655e-16,-8.495574581291149e-06,0.0
1320,22.0,central,0.0,1.364214213930678e-16,2.0976771432541785e-06,0.0,0.0,1.364214213930678e-16,2.0976771432541785e-06,0.0
1350,22.5,central,0.0,1.3624954837346912e-16,7.158121293785022e-06,0.0,0.0,1.3624954837346912e-16,7.158121293785022e-06,0.0
1380,23.0,central,0.0,1.3661805021742717e-16,-5.315241999478385e-06,0.0,0.0,1.3661805021742717e-16,-5.315241999478385e-06,0.0
1410,23.5,central,0.0,1.364928297860878e-16,-9.090216342767495e-06,0.0,0.0,1.364928297860878e-16,-9.090216342767495e-06,0.0
1440,24.0,central,0.0,1.366138065620731e-16,3.080191566344221e-05,0.0,0.0,1.366138065620731e-16,3.080191566344221e-05,0.0
