case_name,Method,Objective_equation,solver_status,termination_condition,objective_value_solver_raw_W_sum,objective_value_normalized,objective_power_base_W,objective_value,objective_value_raw_W_sum,initial_objective_raw_W_sum,objective_improvement_fraction,PV_available_energy_kWh,PV_curtailment_fraction,BESS_SOC_swing_pu,dead_BESS_rejection_guard_passed,PV_curtailment_power_sum_kW,PV_curtailment_energy_kWh_reported,BESS_throughput_power_sum_kW,BESS_throughput_energy_kWh_reported,worst_interval_curtailment_fraction,Battery_throughput_penalty,No_net_discharge_during_PV_surplus,PV_surplus_gate_violation_count,Night_only_discharge_gate_enabled,Night_PV_to_demand_ratio_threshold,Night_discharge_gate_violation_count,method_signature
Case_C_balanced,One-stage weighted power-sum objective,sum_t[(PV_available-PV_command)+1e-3*|Q_PV|] + 0.0001*sum_t(P_BESS_charge+P_BESS_discharge),ok,optimal,141742.9509165928,0.6006303888714465,235990.30875364214,141742.95127313287,141742.95127313287,1863030.5688252798,0.923918075586936,1750.272607407957,0.0404021281219481,0.7838324678034482,True,141.42947626566487,70.71473813283244,3134.7500643215576,1567.3750321607788,0.9999999999957149,0.0001,True,0,True,1e-06,0,LOCATION_MULTISTART_feeder2_1818_S2_LIGHT
