Constraint,Body,Lower,Upper,Raw_violation,Relative_violation
"Idelta_im_con[feeder2_989,2,30]",1.3747966352294292,0.0,0.0,1.3747966352294292,1.0
"Idelta_im_con[feeder2_973,3,1050]",1.3675131329327996,0.0,0.0,1.3675131329327996,1.0
"Idelta_im_con[feeder2_973,1,600]",-1.3627383330228895,0.0,0.0,1.3627383330228895,1.0
"Idelta_im_con[feeder2_952,2,30]",-1.3575288144332092,0.0,0.0,1.3575288144332092,1.0
"Idelta_im_con[feeder2_1248,2,630]",-1.3541277332335853,0.0,0.0,1.3541277332335853,1.0
"Idelta_im_con[feeder2_989,3,1050]",-1.3427961913112139,0.0,0.0,1.3427961913112139,1.0
"Idelta_im_con[feeder2_989,1,600]",1.336059658426019,0.0,0.0,1.336059658426019,1.0
"Idelta_im_con[feeder2_952,2,1200]",1.3275216161855496,0.0,0.0,1.3275216161855496,1.0
"Idelta_im_con[feeder2_973,3,660]",-1.3259311688598245,0.0,0.0,1.3259311688598245,1.0
"Idelta_im_con[feeder2_952,2,240]",1.3223424262565686,0.0,0.0,1.3223424262565686,1.0
"Idelta_re_con[feeder2_989,3,1080]",1.3085220993698385,0.0,0.0,1.3085220993698385,1.0
"Idelta_re_con[feeder2_973,3,1080]",-1.3023543516173959,0.0,0.0,1.3023543516173959,1.0
"Idelta_im_con[feeder2_989,3,660]",1.2996153036379745,0.0,0.0,1.2996153036379745,1.0
"Idelta_im_con[feeder2_973,2,870]",-1.2960093490983127,0.0,0.0,1.2960093490983127,1.0
"Idelta_re_con[feeder2_973,3,1440]",-1.2711254693567753,0.0,0.0,1.2711254693567753,1.0
"Idelta_im_con[feeder2_973,2,150]",-1.2660393020300944,0.0,0.0,1.2660393020300944,1.0
"Idelta_im_con[feeder2_989,2,870]",1.2574640345102819,0.0,0.0,1.2574640345102819,1.0
"Idelta_re_con[feeder2_989,3,1440]",1.253546838033344,0.0,0.0,1.253546838033344,1.0
"Idelta_im_con[feeder2_989,2,150]",1.2499452229171069,0.0,0.0,1.2499452229171069,1.0
"Idelta_im_con[feeder2_973,3,1020]",-1.2466090441594133,0.0,0.0,1.2466090441594133,1.0
"Idelta_im_con[feeder2_989,3,1020]",1.2395621410577995,0.0,0.0,1.2395621410577995,1.0
"Idelta_re_con[feeder2_973,3,690]",1.2315394999459386,0.0,0.0,1.2315394999459386,1.0
"Idelta_re_con[feeder2_989,3,690]",-1.2053861708423028,0.0,0.0,1.2053861708423028,1.0
