Time_sample,Time_h,Feeder_line,DSS_P_A_kW_raw,DSS_P_B_kW_raw,DSS_P_C_kW_raw,DSS_Q_A_kvar_raw,DSS_Q_B_kvar_raw,DSS_Q_C_kvar_raw,DSS_I_A_A,DSS_I_B_A,DSS_I_C_A,DSS_P_total_kW_raw,DSS_Q_total_kvar_raw,Feeder_P_A_kW_import_positive,Feeder_Q_A_kvar_import_positive,Feeder_P_B_kW_import_positive,Feeder_Q_B_kvar_import_positive,Feeder_P_C_kW_import_positive,Feeder_Q_C_kvar_import_positive,Feeder_P_total_kW_import_positive,Feeder_Q_total_kvar_import_positive,Feeder_import_kW,Feeder_export_kW
1140,19.0,feeder2_line1,2.1143810749053955,3.950082302093506,5.362552165985107,20.74356460571289,22.42431640625,20.93021011352539,84.25164794921875,92.0329360961914,87.31635284423828,11.427015542984009,64.09809112548828,2.1143810749053955,20.74356460571289,3.950082302093506,22.42431640625,5.362552165985107,20.93021011352539,11.427015542984009,64.09809112548828,11.427015542984009,0.0
1170,19.5,feeder2_line1,10.782602310180664,3.598975658416748,10.789077758789062,25.1698055267334,23.414873123168945,26.12952995300293,110.75044250488281,95.76539611816406,114.35502624511719,25.170655727386475,74.71420860290527,10.782602310180664,25.1698055267334,3.598975658416748,23.414873123168945,10.789077758789062,26.12952995300293,25.170655727386475,74.71420860290527,25.170655727386475,0.0
1200,20.0,feeder2_line1,15.95728588104248,19.98939323425293,22.371763229370117,24.8681697845459,25.383798599243164,25.62910270690918,119.52700805664062,130.73025512695312,137.6674041748047,58.31844234466553,75.88107109069824,15.95728588104248,24.8681697845459,19.98939323425293,25.383798599243164,22.371763229370117,25.62910270690918,58.31844234466553,75.88107109069824,58.31844234466553,0.0
1230,20.5,feeder2_line1,13.814440727233887,20.338876724243164,16.76933479309082,25.178285598754883,26.247394561767578,25.594688415527344,116.17122650146484,134.3734588623047,123.79730987548828,50.92265224456787,77.0203685760498,13.814440727233887,25.178285598754883,20.338876724243164,26.247394561767578,16.76933479309082,25.594688415527344,50.92265224456787,77.0203685760498,50.92265224456787,0.0
1260,21.0,feeder2_line1,-11.568084716796875,-12.24700927734375,-13.125844955444336,1.0626341104507446,1.5623723268508911,1.6841486692428589,46.77976989746094,49.71967697143555,53.29166793823242,-36.94093894958496,4.309155106544495,-11.568084716796875,1.0626341104507446,-12.24700927734375,1.5623723268508911,-13.125844955444336,1.6841486692428589,-36.94093894958496,4.309155106544495,0.0,36.94093894958496
1290,21.5,feeder2_line1,-7.886627197265625,-4.387504577636719,-11.941312789916992,2.7007155418395996,3.3926074504852295,2.4789676666259766,33.5819091796875,22.347524642944336,49.12133026123047,-24.215444564819336,8.572290658950806,-7.886627197265625,2.7007155418395996,-4.387504577636719,3.3926074504852295,-11.941312789916992,2.4789676666259766,-24.215444564819336,8.572290658950806,0.0,24.215444564819336
1320,22.0,feeder2_line1,-7.82021427154541,-11.187780380249023,-12.078374862670898,0.28317520022392273,3.7070670127868652,1.8191617727279663,31.512752532958984,47.48002624511719,49.191612243652344,-31.086369514465332,5.809403985738754,-7.82021427154541,0.28317520022392273,-11.187780380249023,3.7070670127868652,-12.078374862670898,1.8191617727279663,-31.086369514465332,5.809403985738754,0.0,31.086369514465332
1350,22.5,feeder2_line1,-11.955916404724121,-12.230926513671875,-12.584041595458984,1.446203351020813,1.012110710144043,1.3640176057815552,48.49836730957031,49.41960525512695,50.971946716308594,-36.77088451385498,3.822331666946411,-11.955916404724121,1.446203351020813,-12.230926513671875,1.012110710144043,-12.584041595458984,1.3640176057815552,-36.77088451385498,3.822331666946411,0.0,36.77088451385498
1380,23.0,feeder2_line1,-14.33071231842041,-7.960371971130371,-11.961348533630371,3.717730760574341,3.4530386924743652,2.8058693408966064,59.63582229614258,34.958580017089844,49.486671447753906,-34.25243282318115,9.976638793945312,-14.33071231842041,3.717730760574341,-7.960371971130371,3.4530386924743652,-11.961348533630371,2.8058693408966064,-34.25243282318115,9.976638793945312,0.0,34.25243282318115
1410,23.5,feeder2_line1,-13.002935409545898,-17.486316680908203,-14.60795783996582,2.201307535171509,3.6340644359588623,2.96757173538208,53.11271286010742,71.931640625,60.03642654418945,-45.09720993041992,8.802943706512451,-13.002935409545898,2.201307535171509,-17.486316680908203,3.6340644359588623,-14.60795783996582,2.96757173538208,-45.09720993041992,8.802943706512451,0.0,45.09720993041992
1440,24.0,feeder2_line1,-13.643579483032227,-17.127779006958008,-13.417708396911621,2.2912752628326416,3.748965263366699,2.0066885948181152,55.716556549072266,70.6180648803711,54.6366081237793,-44.189066886901855,8.046929121017456,-13.643579483032227,2.2912752628326416,-17.127779006958008,3.748965263366699,-13.417708396911621,2.0066885948181152,-44.189066886901855,8.046929121017456,0.0,44.189066886901855
