Time_sample,Time_h,BESS_P_ch_A_W,BESS_P_ch_B_W,BESS_P_ch_C_W,BESS_P_dis_A_W,BESS_P_dis_B_W,BESS_P_dis_C_W,BESS_P_net_A_W,BESS_P_net_B_W,BESS_P_net_C_W,BESS_P_net_total_W,BESS_Q_A_var,BESS_Q_B_var,BESS_Q_C_var,BESS_Q_total_var,BESS_SOC_pu
870,14.5,43957.0016659299,44787.868284129676,44691.082491737114,1.7020276691709205e-08,1.7008964656703498e-08,1.7015729286529112e-08,-43957.00166591288,-44787.868284112665,-44691.082491720095,-133435.95244174564,3497.9296588452503,-2435.2544614748253,-2639.2199728849796,-1576.5447755145547,0.7716237656450733
900,15.0,31401.481628268146,31545.073732349294,31404.423964981746,1.7004261252622235e-08,1.70023307374841e-08,1.7013090863148706e-08,-31401.481628251142,-31545.07373233229,-31404.42396496473,-94350.97932554816,420.4944943822833,444.99765389376887,448.08468851617556,1313.5768367922278,0.8316699442438534
930,15.5,10567.623713916297,11059.632011252716,10995.504031089657,1.6934262907697747e-08,1.6927251612069886e-08,1.6923137952503762e-08,-10567.623713899362,-11059.632011235788,-10995.504031072733,-32622.75975620788,974.2295059509177,439.2044769869339,453.73440561790073,1867.1683885557522,0.8741278849403441
960,16.0,28485.22142378087,31324.845190592125,30862.6131922806,1.7018079908572693e-08,1.6991439064649552e-08,1.7005010961765435e-08,-28485.22142376385,-31324.84519057513,-30862.613192263598,-90672.67980660258,2424.780353297302,-1437.5842771169418,-1036.963199100279,-49.76712291991885,0.8888081268306323
990,16.5,11283.949600819993,16377.440032092103,16485.609258710476,1.697394210305493e-08,1.694264304731298e-08,1.6938040111627483e-08,-11283.949600803018,-16377.440032075161,-16485.609258693537,-44146.99889157171,710.6403279584296,11.38184995795907,909.102574496972,1631.1247524133605,0.9296108327435979
1020,17.0,4.341631357545589e-09,4.341630721904325e-09,4.341630892278411e-09,7476.15089341373,7476.150893413728,7476.150893413734,7476.150893409388,7476.150893409386,7476.150893409392,22428.452680228165,-6309.619301029207,-2827.2316373476638,-2875.952677110558,-12012.803615487428,0.9494769822447998
1050,17.5,4.345138558835229e-09,4.345138030858788e-09,4.345137641220509e-09,19769.041692395866,19769.041692395866,19769.041692395866,19769.04169239152,19769.04169239152,19769.04169239152,59307.12507717457,-12235.313414145918,-13321.79201148541,-14062.300060947187,-39619.405486578515,0.937016730755783
1080,18.0,4.3443358479602365e-09,4.3443343974406666e-09,4.344335200881857e-09,16903.0406756511,16903.040675651097,16903.040675651104,16903.040675646756,16903.040675646753,16903.04067564676,50709.12202694027,-6234.0674753918365,-9219.485266012302,-7585.990591442003,-23039.543332846144,0.9040683279351291
1110,18.5,4.34482505571357e-09,4.344824376102931e-09,4.3448235754418615e-09,18506.237539631486,18506.237539631486,18506.237539631482,18506.23753962714,18506.23753962714,18506.237539627138,55518.71261888142,-5642.591692321845,-5353.737925045412,-6537.472220097214,-17533.80183746447,0.8758965934757165
1140,19.0,4.343684465017191e-09,4.3436845111273885e-09,4.343684530766377e-09,14665.988075715692,14665.988075715692,14665.988075715692,14665.988075711348,14665.988075711348,14665.988075711348,43997.96422713404,-19317.114845432556,-18882.89888225783,-18900.688264245608,-57100.70199193599,0.8450528642430032
1170,19.5,4.341347489816747e-09,4.341347416880778e-09,4.341347505992165e-09,6529.273193218264,6529.273193218264,6529.273193218264,6529.273193213923,6529.273193213923,6529.273193213923,19587.81957964177,-22710.26719329406,-22682.008746799856,-21399.11826447574,-66791.39420456966,0.8206095507834837
1200,20.0,4.339915866678454e-09,4.3399159070466945e-09,4.33991591178325e-09,1450.7715663097272,1450.7715663097272,1450.7715663097272,1450.7715663053873,1450.7715663053873,1450.7715663053873,4352.314698916161,-22994.83449155805,-21859.432605297086,-22795.794439962247,-67650.06153681739,0.8097274287947924
1230,20.5,4.339649501715768e-09,4.3396495685091335e-09,4.339649522449811e-09,489.6791454952636,489.6791454952636,489.6791454952635,489.67914549092393,489.67914549092393,489.6791454909239,1469.0374364727718,-22517.691303525542,-22013.159549407523,-23256.41610861829,-67787.26696155136,0.8073094761842825
1260,21.0,0.0054736371647530575,0.005537065055647146,0.005542110881051362,25373.86478105096,25083.20667331402,25060.36987419131,25373.859307413797,25083.201136248965,25060.36433208043,75517.42477574319,434.29726060459393,434.09290920474655,456.0547791614438,1324.4449489707843,0.8064933442751295
1290,21.5,0.005462253307121525,0.005606463340826758,0.005522966576819742,25426.745745405726,24772.723517435894,25147.23587375101,25426.74028315242,24772.717910972555,25147.230350784434,75346.68854490941,878.5676611044604,260.9262797312656,328.6611959057573,1468.1551367414831,0.7645392176524746
1320,22.0,0.004540557167473858,0.005560729244280955,0.005550504554670514,30588.09802356828,24976.46398981364,25022.473097237154,30588.09348301111,24976.458429084396,25022.4675467326,80587.01945882812,623.4493465395351,137.32523162043964,733.1731410175029,1493.9477191774777,0.7226799444872917
1350,22.5,0.005420800975353256,0.005556506882138772,0.0055406814110835765,25621.179358376186,24995.443272312084,25066.835261626067,25621.17393757521,24995.4377158052,25066.829720944657,75683.44137432508,699.9087601513426,435.01145593759037,457.039343407464,1591.9595594963969,0.6779093764691472
1380,23.0,0.005453810777675158,0.005602631608243846,0.00552905930181866,25466.106044132877,24789.665810587936,25119.52528453641,25466.1005903221,24789.660207956327,25119.519755477108,75375.28055375553,260.8372102520832,1023.2746633368315,-1225.1287309786849,58.983142610229834,0.6358630184065122
1410,23.5,0.005455822947913188,0.005522565720541466,0.00555258350801767,25456.713954721803,25149.0611678178,25013.10448999048,25456.708498898854,25149.05564525208,25013.098937406972,75618.86308155791,24.35543178643147,127.32930729795099,889.8109272400666,1041.495666324449,0.5939878607926244
1440,24.0,0.005452590949942234,0.005531368362816519,0.005560290188704322,25471.803133296366,25109.039292767306,24978.436179070366,25471.797680705415,25109.033761398943,24978.430618780178,75559.26206088453,431.0340885143593,437.90981223128233,450.94452919864017,1319.8884299442818,0.5519773795579336
