Time_sample,Line,Phase,I_limit_A,OPF_I_A,DSS_I_A,OPF_loading_percent,DSS_loading_percent
30,feeder2_line16,1,80.10000000000001,5.726764629329263e-07,1.0317115766156348e-06,7.149518888051514e-07,1.2880294339770721e-06
30,feeder2_line16,2,80.10000000000001,0.2546177043215058,0.25461545586586,0.31787478691823445,0.3178719798575031
30,feeder2_line16,3,80.10000000000001,5.729633359937248e-07,1.0322348771296674e-06,7.153100324515914e-07,1.288682742983355e-06
30,feeder2_line17,1,354.6,71.80178335677311,71.79757690429688,20.24866986936636,20.24748361655298
30,feeder2_line17,2,354.6,87.27980085629528,87.28075408935547,24.613593022079886,24.613861841329797
30,feeder2_line17,3,354.6,74.87500883007337,74.87654876708984,21.11534371970484,21.11577799410317
30,feeder2_line18,1,80.10000000000001,5.482082150426201e-07,7.391049052785092e-07,6.844047628497129e-07,9.227277219457043e-07
30,feeder2_line18,2,80.10000000000001,5.491724242182303e-07,7.402775281661889e-07,6.856085196232587e-07,9.241916706194616e-07
30,feeder2_line18,3,80.10000000000001,1.4144973026534713,1.41448175907135,1.765914235522436,1.765894830301311
30,feeder2_line19,1,354.6,71.80180751847298,71.79757690429688,20.24867668315651,20.24748361655298
30,feeder2_line19,2,354.6,87.27982519188242,87.28075408935547,24.61359988490762,24.613861841329797
30,feeder2_line19,3,354.6,75.92880293445303,75.9302978515625,21.412521978131142,21.412943556560208
